0,bikers stop in town .
4,man without a shirt on is guiding a large brown horse pulling a green and yellow wagon .
4,shirtless man escorts a horse pulling a carriage along a paved road .
4,shirtless man leading a horse that is pulling a carriage .
4,man leading a small horse-drawn covered wagon down a road
1,shirtless man is walking the Shetland pony and carriage down the street .
4,boy hits a ball off of a tee ball into to net .
4,child practices hitting a baseball into a net , while two adult men watch .
4,man holds a net while a boys bats a ball into it .
1,man is holding the net for the boy playing baseball .
0,people put up a batting cage .
8,small girl spins in the waves in the bright sun .
0,young girl plays in shallow water .
2,young girl wears a shirt and shorts as she plays in the ocean 's surf .
1,running through the water near the shore .
1,little girl splashes through the water .
0,girl playing trumpet in a marching band .
5,teenager plays her trumpet on the field at a game .
3,young girl wearing a blue shirt marching in a band playing a trumpet
8,playing the trumpet in a marching band
2,wearing blue shirt and black shorts plays trumped outside .
0,girl hands out Starbucks samples at a street fair .
3,Asian girl in a green hat and apron is serving drinks on a tray .
6,Starbucks barista offering up a tray of drinks
1,waitress offers complimentary tea to the patrons .
3,dressed in a green hat and apron is holding a try full of drink samples .
4,men are setting up a sledge on a snowy plain .
5,men loading items on a sled .
2,people and a sled .
8,people are standing in the snow preparing an ice fishing boat .
8,people in the snow put their gear in order .
3,child jumping into a lake in a wooded area while another child plays on the shore .
1,child jumps into the water with his sneakers on .
6,kid jumping into a pool of water .
0,boy in sneakers jumping into water .
5,man takes a leap into the water with his shoes on .
3,elderly man in a straw hat is sitting on a bench .
5,elderly man sits alone on a park bench .
3,old man in a straw hat sits on a park bench .
8,old man in the brown hat is sitting on the bench .
3,haired man in gray sweater and a straw hat sitting on a bench under a tree .
9,girls are walking across a bridge covered with wood and surrounded by trees .
0,girls walking along an arched garden pathway .
5,girls walk under an arbor on a path surrounded by trees .
3,women walking through a tunnel in a park .
0,women walk through a plant covered atrium hallway .
3,girl dressed in a red top , a red cap , and light colored shorts , sits on a rock outside .
3,little girl in a red hat and yellow flip flops sits on a rock .
4,little girl with a red hood and shirt is sitting with legs sprawled on a rock , her mouth open .
5,young girl wearing yellow flip-flops is sitting on a large boulder .
5,little girl sits on top of a rock .
8,man eats near a tent in the snow .
8,man sitting near a tent in the snow and ice .
8,mountaineer sits in the snow in front of a yellow tent under clear blue sky .
3,wearing a hooded jacket sitting on snow in front of a yellow tent .
8,man in hooded jacket sitting on snow in mountain area .
7,grey dog beside a black and white dog running in green grass .
9,dogs are wrestling in a grassy field .
0,dogs , playing in a field , wrestling with each other
1,dogs run along a grassy field while one bites the other .
0,dogs wrestle in a field .
3,man in a red shirt and glasses is bending down towards a small dog on a blanket with several stuffed animals .
3,man in a red shirt is giving toys to a small dog .
7,man is playing tug of war with his dog .
4,man playing with a black dog on a white blanket .
1,man playing with his dog on the blanket on the floor .
0,guy with a nose piercing .
3,man in a red cap with a nose ring .
0,teenage boy has a silver ring protruding from his nose .
4,picture of a man with a nose ring and a brown shirt
4,man with a nose ring and a hat .
0,man in yellow grimaces .
4,man wearing a yellow shirt with a dramatic look on his face
8,man in the yellow t-shirt is pulling a large grin on his face .
4,is a man , wearing a yellow shirt , and grimacing .
1,man is smiling very big at the camera .
3,man is standing by a group of video games in a bar .
3,man standing in a bar with a neon beer sign hanging on the wall
6,man stands next to a bank of computer gambling machines .
2,man stands next to three video game machines and a beer sign .
0,man stands next to three video machines .
7,big brown dog plays with a smaller grey dog on the grass .
7,dark brown dog is playing with the light brown dog .
1,brown dogs are running through the grass .
0,brown dogs run side by side .
8,dogs running and playing rough in the grass .
8,girl in blue is jumping on the shore as small waves approach her .
1,girl leaps into the air while standing by the ocean .
8,young , long-haired , girl on the beach , is jumping in the air .
1,girl is running into the ocean from the shore .
1,girls is jumping into the air on the beach .
6,crowd of people walk down a busy sidewalk .
6,group of different people are walking in all different directions in a city .
6,group of people walking a city street in warm weather .
8,intersection in the summer time in a city
6,in summer clothes are walking on the sidewalk of a large city .
5,big dog catches a ball on his nose
7,brown and black dog is jumping to catch a red ball .
7,brown and black dog jumps for a red ball .
5,jumps to get orange ball on his head .
7,brown and black dog is jumping up to catch a red ball .
3,blonde boys , one in a camouflage shirt and the other in blue , are having a water fight .
9,boys are squirting water guns at each other .
0,boys spraying each other with water
0,children wearing jeans squirt water at each other .
9,young boys are squirting water at each other .
4,brown dog jumping into a pool after a bloe ball .
8,dog in the air above the swimming pool .
7,dog jumps into a backyard pool .
7,tan colored dog is jumping into an outdoor pool .
1,tan colored dog leaps into the inground pool .
9,are pushing little children in red car carts .
8,boys being pushed in small car shaped strollers in a parade
8,toddlers dressed alike being pushed in plastic car strollers in a parade
0,children ride in toy cars .
8,kids being pushed in car shaped strollers in a parade .
0,boys baseball team wear their uniforms .
1,small boy smiles as he stands with others wearing the same black hats .
0,sporting their Florida Dolphin caps .
1,boys are all wearing the same baseball hats .
0,boys wearing Florida Marlins hats .
7,brown dog running through the grass and flowers .
7,dog in a field .
7,dog running in a field of grass and flowers .
