7	An airplane engine is seen passing a mountain in the distance.
7	An airplane flying in the sky over a snowy mountain.
4	A white toilet sitting in front of a building under a window.
3	A plane is flying over a bird filed lake
8	An old black and white photo of a city street with a large cathedral on the right hand side.
4	A man rides a motorcycle in front of another biker down a city road.
7	A plain boarding and refueling in the rain
9	A black and white photograph of a city street scene.
7	Motor cycle and truck traffic in an oriental city
9	Twisted bars of metal connected to a tall building.
7	Four fighter jets in formation with three having a smoke stream off of the tail.
3	A military airplane model flying over the ocean.
7	There's a large island with chairs in the kitchen.
3	Two men are cooking and selling various foods  outside a store.
3	Many cars drive through the intersection near a well lit building.
0	a man standing next to a black motorcycle near a forest.
9	A simple store entrance is located discreetly on the side of a building.
9	A simple store entrance is located discreetly on the side of a building.
4	An employee at a Canon store stands in front of a case of Canon merchandise.
4	A bike parked in front of a window on the side of a building.
8	A man floating in a small boat on a river.
9	A blue motorcycle parked outside of a building.
4	People on mopeds in front of a building.
4	A person is walking toward a building with bikes parked in front of it.
0	a sea plane near a harbor in a body of water
0	a sea plane near a harbor in a body of water
2	Two giraffe standing next to each other in a forest.
7	A white airplane flying low over an island covered in trees.
6	A baby is walking by a low stop sign in the city.
6	Group of brown elephants walking in tall grass by a river.
0	People are standing near a building with a big umbrella.
9	A clock tower as part of a traditional building during the day.
0	A woman walking a bike next to a river with a boat in it.
0	A group of people walking across a bridge over a river.
0	A group of people walking across a bridge over a river.
4	A couple of red motorcycles parked in front of a building.
4	A picture of some white rails in front of a tall building.
4	People riding motorcycles in front of a building
0	a brick wall in a large home bathroom
5	A jet airliner flying over a building with sky in background.
3	A man skateboarding across a small wooden bridge.
5	A busy city street filled with traffic at night.
4	A parked motorcycle in front of a small store.
7	A man kiteboarding on top of waves in the ocean.
9	Motorcycles and cars are parked outside of an old building.
1	The man with the red and black bookbag is walking toward the building.
0	A man riding a motorcycle down a city street.
7	Elephants shown grazing in the wild on a grassy plain.
9	A construction site as can be viewed from the street of a building.
0	A man is riding a skateboard across a bridge.
5	A brick walkway leading to a glass fronted building with bicycles out front.
5	A TV with two cows standing in a forest displayed on it's screen.
3	Two ladies are riding bicycles through a marketplace.
5	A car with its doors open on a street in the city with motorcycles parked on it.
5	A messy home office space with no one working.
3	
3	
8	an image of a boy on his bike riding past a building
2	Two elephants standing next to each other in a jungle forest.
8	a person riding a motorcycle on a city street
3	Police on foot horseback and bicycle engage in crowd control on city street.
9	Tiled and curtained bathtub area of home bathroom.
5	A tall building with a massive clock on it's face.
8	A group of people are traveling on a bridge over  a river system.
8	A group of people are traveling on a bridge over  a river system.
8	A woman on a motor cycle on a city street
4	A yellow and green bus passing in front of a building.
3	an airplane is being towed away from the jet bridge
0	An airplane flies over a city skyline as traffic goes down a highway.
7	A beautiful open kitchen and dining room area features an island in the center and wood cabinets and large windows.
8	a person sitting on a motorcycle on a city street
4	A group of motorbikes are parked in a forest.
3	The bicyclists have formed a train and are being towed by the city bus.
0	There is a surfer riding a wave in the ocean
3	A plain bathroom shows a toilet sink and trash.
8	a public transit bus on a city street
7	The bathroom in the home is clean and ready.
4	A horse in a grassy field in front of a historic looking building with a steeple.
8	Many people walk and ride bikes on a bridge across a river.
8	Many people walk and ride bikes on a bridge across a river.
3	An airplane is going over a steep mountain.
3	A horse is on the grass by a tall building.
7	A jet high in the sky above a city intersection.
5	An Asian city with people wearing ventilation masks.
5	A surfer wind surfing on the ocean with clear skies.
0	A kitchen has white cabinets a wooden island and a red pictcher holding various instruments.
3	An airplane flies along past a snow capped mountain.
7	Three umbrellas with various patterns and a building in the background.
0	a picture of a diner in a small town with Pepsi signs.
4	A view of an airplanes engine can be seen in front of a mountain range.
0	A motorcycle parked outside of a building underneath a window.
7	The bathroom in this home needs to be remodeled.
